-- ADDRESS


insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 37439, 'Alcácer do Sal', '6 Heath Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 36054, 'Liutang', '70 American Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 52892, 'Lok', '8 Mayfield Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 63760, 'Pasirhuni', '120 Buhler Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 63177, 'Huanggexi', '241 Rigney Lane');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 93736, 'Wutan', '0 Bobwhite Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 25507, 'Rahayu Dua', '39596 Ryan Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 38076, 'Xiashitai', '1 Meadow Ridge Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 46091, 'Amagbagan', '639 John Wall Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 53359, 'Morteros', '69445 Spaight Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 62326, 'Iturama', '3 Badeau Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 11555, 'Baimiao', '6107 Mcbride Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 38863, 'Garbów', '19795 Washington Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 50616, 'Guadalupe', '493 Alpine Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 85556, 'Nanxiang', '8 Carey Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 19744, 'Al Ghuwayrīyah', '56 Del Mar Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 23592, 'Xiaping', '84865 Ruskin Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 29559, 'Manturovo', '892 Surrey Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 40420, 'Zhongying', '5691 Hagan Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 93830, 'Tongzha', '96175 Loftsgordon Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 28142, 'Šentilj v Slov. Goricah', '2 Warbler Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 93886, 'Souto do Meio', '29081 Riverside Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 97063, 'Delft', '3 Mcguire Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 24781, 'Barrouallie', '3 Anthes Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 42524, 'Tisma', '2 Banding Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 50678, 'Dadus', '86559 Mariners Cove Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 36044, 'Conqueiros', '0730 Larry Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 23961, 'Meiyao', '05 Schurz Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 60048, 'Songzhuang', '136 Dwight Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 68631, 'Qiulu', '72 Mayfield Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 22037, 'Jungutbatu Kaja Dua', '4271 Coolidge Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 29742, 'Lijia', '5966 Debs Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 49881, 'Giemdiem', '74849 International Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 31026, 'Znojmo', '00473 Westport Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 42318, 'Ciguha Tengah', '4 Springs Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 65984, 'Borzytuchom', '9 Vera Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 32182, 'Balayong', '12497 Eastlawn Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 89705, 'Derhachi', '4325 Novick Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 20208, 'Khust', '788 Swallow Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 60137, 'Ureshino', '1 Rusk Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 16425, 'Husów', '42948 Chive Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 13701, 'Sohag', '061 Ruskin Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 61209, 'Saño', '6 Service Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 71203, 'Kōchi-shi', '84049 Bayside Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 46763, 'Karangcombong', '2 Rowland Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 64486, 'Xiugu', '405 Nancy Lane');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 11844, 'Capitán Bermúdez', '32673 Eggendart Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 25108, 'Carolina', '6 Spaight Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 89110, 'Rudnichnyy', '40993 Logan Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 93727, 'Saravia', '1031 Prairie Rose Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 48559, 'Haljala', '77553 Sunfield Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 42364, 'Linjiang', '81 New Castle Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 77708, 'Abucay', '2884 Everett Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 35268, 'Srono', '777 Kim Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 20471, 'Yamaranguila', '93469 Crownhardt Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 94391, 'Chynów', '090 Hayes Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 52070, 'Blantyre', '9650 Harper Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 38150, 'Chambar', '04 Sauthoff Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 45820, 'Moorreesburg', '82 Delaware Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 87865, 'Carmen', '1 Kedzie Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 33013, 'Stuttgart Stuttgart-Mitte', '3 Bultman Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 30255, 'Chenji', '619 New Castle Avenue');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 48163, 'Ceres', '46 Kings Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 36068, 'Donglu', '3742 Schmedeman Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 72903, 'Kortesjärvi', '30 Trailsway Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 25375, 'Brooklyn', '097 Melody Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 82817, 'Tsurusaki', '99 Farwell Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 50426, 'Budayuan', '4342 Swallow Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 70106, 'Söderhamn', '66 Burning Wood Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 10657, 'Yurkivka', '7154 Pawling Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 37789, 'Santa Brigida', '2 Maple Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 94815, 'Karibib', '450 Warner Lane');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 10434, 'Telbang', '803 Hollow Ridge Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 42978, 'Zagoryanskiy', '14114 Clyde Gallagher Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 34425, 'Campo de la Cruz', '63 Badeau Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 92127, 'Zhenwen', '2292 Almo Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 13984, 'Cipasung', '20 Gerald Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 42551, 'Kagay', '154 Grover Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 93631, 'Nanpu', '4945 Stone Corner Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 97498, 'Meiktila', '6231 Valley Edge Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 45215, 'Wuyang', '5 Upham Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 27749, 'Marne-la-Vallée', '447 1st Avenue');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 19698, 'Magay', '7032 Warbler Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 27393, 'Bilshivtsi', '39 Green Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 31946, 'Cuozhou', '64763 Arkansas Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 39397, 'Kenitra', '373 Beilfuss Terrace');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 43103, 'Sofrino', '5 Farwell Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 15955, 'Dniprovka', '269 Arrowood Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 82878, 'Lawonda', '3579 Luster Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 62166, 'Kvasy', '42 Utah Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 57281, 'Berlin', '6 Prairieview Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 75837, 'Far‘ūn', '58092 Glendale Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 19457, 'Maxixe', '64173 Graceland Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 29473, 'Bekondo', '4741 Mayfield Lane');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 91268, 'Ashgabat', '0313 Declaration Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 32935, 'Xinpeicun', '7 Maywood Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 47338, 'Tiebiancheng', '3359 Rieder Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 62939, 'Taytay', '37 Doe Crossing Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 70406, 'Higashimurayama-shi', '20 Kim Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 60686, 'Tingsiqiao', '509 Banding Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 45764, 'Ettal', '022 Luster Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 71643, 'Bintang', '77555 Sycamore Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 77342, 'Jistebnice', '2 Harbort Street');


-- CUSTOMERS


insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Antoni', 'Origin', 'aorigin0@tamu.edu', '279038565');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Cacilie', 'Rodnight', 'crodnight1@altervista.org', '892766073');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Caz', 'Ouchterlony', 'couchterlony2@soup.io', '206388950');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Friederike', 'Willcott', 'fwillcott3@examiner.com', '333722517');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Faydra', 'Kenen', 'fkenen4@hhs.gov', '363181920');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Lezlie', 'Mahoney', 'lmahoney5@indiatimes.com', '671472046');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Karisa', 'Southby', 'ksouthby6@opensource.org', '740235351');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Launce', 'Satteford', 'lsatteford7@360.cn', '627090801');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Steffi', 'Hansed', 'shansed8@geocities.com', '678891951');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Carmelle', 'Kirrage', 'ckirrage9@ca.gov', '264921612');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Ezequiel', 'Jime', 'ejimea@wp.com', '582870914');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Idelle', 'Prewer', 'iprewerb@facebook.com', '381709968');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Ancell', 'Trainer', 'atrainerc@e-recht24.de', '281290345');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Selig', 'Ghiroldi', 'sghiroldid@businesswire.com', '292150663');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Jason', 'Le Marchant', 'jlemarchante@techcrunch.com', '549782447');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Northrup', 'Cominello', 'ncominellof@themeforest.net', '537951000');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Broddy', 'Huckabe', 'bhuckabeg@symantec.com', '241999705');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Greta', 'Pressey', 'gpresseyh@blogspot.com', '393537191');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Rick', 'McVie', 'rmcviei@discovery.com', '711970261');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Perle', 'Berkelay', 'pberkelayj@simplemachines.org', '567604095');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Jacinda', 'Deeley', 'jdeeleyk@hatena.ne.jp', '584208500');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Barbabra', 'Basire', 'bbasirel@blogs.com', '803728634');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Erl', 'Raft', 'eraftm@cornell.edu', '915073890');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Mallory', 'Mathieu', 'mmathieun@sakura.ne.jp', '677286319');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Sonnie', 'Bedle', 'sbedleo@bravesites.com', '628659210');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Cirstoforo', 'Jowsey', 'cjowseyp@census.gov', '743956930');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Norrie', 'Calverley', 'ncalverleyq@timesonline.co.uk', '904837836');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Cicely', 'Reddie', 'creddier@bing.com', '301594390');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Cob', 'Tomasi', 'ctomasis@mac.com', '201018044');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Tony', 'Rabidge', 'trabidget@house.gov', '267205896');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Josephine', 'Rushworth', 'jrushworthu@howstuffworks.com', '419036995');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Kari', 'Jancy', 'kjancyv@harvard.edu', '838508431');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Nicoline', 'Swalough', 'nswaloughw@icio.us', '222444216');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Gare', 'Stockell', 'gstockellx@mozilla.org', '597290097');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Marven', 'Shimwall', 'mshimwally@imageshack.us', '707244962');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Jodi', 'Kernaghan', 'jkernaghanz@behance.net', '749338657');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Jacquetta', 'Gusticke', 'jgusticke10@phoca.cz', '166381328');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Virge', 'Daal', 'vdaal11@unesco.org', '927197876');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Burton', 'Lokier', 'blokier12@360.cn', '113143720');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Ansel', 'Whitwood', 'awhitwood13@huffingtonpost.com', '194010224');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Lara', 'Linzey', 'llinzey14@livejournal.com', '552966694');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Alix', 'Eglaise', 'aeglaise15@last.fm', '463019439');
